name,mos
cauliflower/cauliflower_tsl_8_tqs_128.ply,79.76526676
cauliflower/cauliflower_tsl_8_tqs_256.ply,43.98790896
cauliflower/cauliflower_tsl_8_tqs_512.ply,27.74439609
cauliflower/cauliflower_tsl_8_tqs_64.ply,92.85136908
mushroom/mushroom_gQP_1_tQP_1.ply,77.73240747
mushroom/mushroom_gQP_1_tQP_2.ply,43.61266042
mushroom/mushroom_gQP_1_tQP_3.ply,36.81092275
mushroom/mushroom_gQP_2_tQP_1.ply,60.55695582
mushroom/mushroom_gQP_2_tQP_2.ply,46.37013719
mushroom/mushroom_gQP_2_tQP_3.ply,30.96539789
mushroom/mushroom_gQP_3_tQP_1.ply,30.04520696
mushroom/mushroom_gQP_3_tQP_2.ply,26.24890703
mushroom/mushroom_gQP_3_tQP_3.ply,20.3048466
mushroom/mushroom_gsigma_0_tsigma_16.ply,75.09878823
mushroom/mushroom_gsigma_0_tsigma_32.ply,49.35994386
mushroom/mushroom_gsigma_0_tsigma_8.ply,94.30498452
mushroom/mushroom_gsigma_2_tsigma_16.ply,46.54985717
mushroom/mushroom_gsigma_2_tsigma_32.ply,38.48644541
mushroom/mushroom_gsigma_2_tsigma_8.ply,53.853365
mushroom/mushroom_gsigma_4_tsigma_16.ply,37.94959663
mushroom/mushroom_gsigma_4_tsigma_32.ply,25.0118684
mushroom/mushroom_gsigma_4_tsigma_8.ply,43.44282972
mushroom/mushroom_level_7.ply,3.822951858
mushroom/mushroom_level_8.ply,14.84418465
mushroom/mushroom_level_9.ply,60.86093383
mushroom/mushroom_pqs_1_qs_16_rounded.ply,89.21731077
mushroom/mushroom_pqs_1_qs_32_rounded.ply,67.34013651
mushroom/mushroom_pqs_1_qs_48_rounded.ply,44.95037706
mushroom/mushroom_pqs_1_qs_64_rounded.ply,36.25293665
mushroom/mushroom_tsl_4_tqs_128.ply,25.11673039
mushroom/mushroom_tsl_4_tqs_256.ply,23.09139883
mushroom/mushroom_tsl_4_tqs_512.ply,15.51013445
mushroom/mushroom_tsl_4_tqs_64.ply,30.03413945
mushroom/mushroom_tsl_6_tqs_128.ply,48.06095734
mushroom/mushroom_tsl_6_tqs_256.ply,31.50071671
mushroom/mushroom_tsl_6_tqs_512.ply,19.43317801
mushroom/mushroom_tsl_6_tqs_64.ply,67.31096329
mushroom/mushroom_tsl_8_tqs_128.ply,67.67772932
mushroom/mushroom_tsl_8_tqs_256.ply,40.49803148
mushroom/mushroom_tsl_8_tqs_512.ply,25.02467546
mushroom/mushroom_tsl_8_tqs_64.ply,88.27427314
pineapple/pineapple_gQP_1_tQP_1.ply,80.61949084
pineapple/pineapple_gQP_1_tQP_2.ply,63.4549413
pineapple/pineapple_gQP_1_tQP_3.ply,46.0406663
pineapple/pineapple_gQP_2_tQP_1.ply,65.78228073
pineapple/pineapple_gQP_2_tQP_2.ply,50.05562483
pineapple/pineapple_gQP_2_tQP_3.ply,34.38091608
pineapple/pineapple_gQP_3_tQP_1.ply,49.76449396
pineapple/pineapple_gQP_3_tQP_2.ply,48.87305811
pineapple/pineapple_gQP_3_tQP_3.ply,32.0423144
pineapple/pineapple_gsigma_0_tsigma_16.ply,71.00193693
pineapple/pineapple_gsigma_0_tsigma_32.ply,46.79505656
pineapple/pineapple_gsigma_0_tsigma_8.ply,84.52102377
pineapple/pineapple_gsigma_2_tsigma_16.ply,46.57022418
pineapple/pineapple_gsigma_2_tsigma_32.ply,33.10576109
pineapple/pineapple_gsigma_2_tsigma_8.ply,54.34960733
pineapple/pineapple_gsigma_4_tsigma_16.ply,37.64440405
pineapple/pineapple_gsigma_4_tsigma_32.ply,32.97754017
pineapple/pineapple_gsigma_4_tsigma_8.ply,39.16435793
pineapple/pineapple_level_7.ply,2.239905326
pineapple/pineapple_level_8.ply,19.29522572
pineapple/pineapple_level_9.ply,68.22419612
pineapple/pineapple_pqs_1_qs_16_rounded.ply,87.77451825
pineapple/pineapple_pqs_1_qs_32_rounded.ply,68.39850184
pineapple/pineapple_pqs_1_qs_48_rounded.ply,39.87160473
pineapple/pineapple_pqs_1_qs_64_rounded.ply,23.88089977
pineapple/pineapple_tsl_4_tqs_128.ply,63.26745992
pineapple/pineapple_tsl_4_tqs_256.ply,38.95716868
pineapple/pineapple_tsl_4_tqs_512.ply,22.17458195
pineapple/pineapple_tsl_4_tqs_64.ply,72.74186109
pineapple/pineapple_tsl_6_tqs_128.ply,54.87963725
pineapple/pineapple_tsl_6_tqs_256.ply,42.95864394
pineapple/pineapple_tsl_6_tqs_512.ply,22.95752369
pineapple/pineapple_tsl_6_tqs_64.ply,63.04691124
pineapple/pineapple_tsl_8_tqs_128.ply,74.12073085
pineapple/pineapple_tsl_8_tqs_256.ply,49.59547029
pineapple/pineapple_tsl_8_tqs_512.ply,30.34832817
pineapple/pineapple_tsl_8_tqs_64.ply,86.21409658
bag/bag_gQP_1_tQP_1.ply,86.69456186
bag/bag_gQP_1_tQP_2.ply,76.14530845
bag/bag_gQP_1_tQP_3.ply,52.85558429
bag/bag_gQP_2_tQP_1.ply,52.1814527
bag/bag_gQP_2_tQP_2.ply,49.31511353
bag/bag_gQP_2_tQP_3.ply,39.10736912
bag/bag_gQP_3_tQP_1.ply,27.44033309
bag/bag_gQP_3_tQP_2.ply,32.01772343
bag/bag_gQP_3_tQP_3.ply,29.61486469
bag/bag_gsigma_0_tsigma_16.ply,86.24911138
bag/bag_gsigma_0_tsigma_32.ply,62.11964039
bag/bag_gsigma_0_tsigma_8.ply,88.78171897
bag/bag_gsigma_2_tsigma_16.ply,49.36475509
bag/bag_gsigma_2_tsigma_32.ply,43.75380957
bag/bag_gsigma_2_tsigma_8.ply,56.92145553
bag/bag_gsigma_4_tsigma_16.ply,21.98784769
bag/bag_gsigma_4_tsigma_32.ply,22.43616482
bag/bag_gsigma_4_tsigma_8.ply,22.37620413
bag/bag_level_7.ply,9.59532456
bag/bag_level_8.ply,18.23796415
bag/bag_level_9.ply,82.74107891
bag/bag_pqs_1_qs_16_rounded.ply,90.340738
bag/bag_pqs_1_qs_32_rounded.ply,81.83884571
bag/bag_pqs_1_qs_48_rounded.ply,58.43553789
bag/bag_pqs_1_qs_64_rounded.ply,62.55491922
bag/bag_tsl_4_tqs_128.ply,62.21628821
bag/bag_tsl_4_tqs_256.ply,36.26609788
bag/bag_tsl_4_tqs_512.ply,20.84981283
bag/bag_tsl_4_tqs_64.ply,67.09168867
bag/bag_tsl_6_tqs_128.ply,48.88989054
bag/bag_tsl_6_tqs_256.ply,40.2873935
bag/bag_tsl_6_tqs_512.ply,24.60106839
bag/bag_tsl_6_tqs_64.ply,58.51287376
bag/bag_tsl_8_tqs_128.ply,80.66164159
bag/bag_tsl_8_tqs_256.ply,60.38564447
bag/bag_tsl_8_tqs_512.ply,34.95747094
bag/bag_tsl_8_tqs_64.ply,90.36817669
biscuits/biscuits_gQP_1_tQP_1.ply,80.64772987
biscuits/biscuits_gQP_1_tQP_2.ply,69.66364063
biscuits/biscuits_gQP_1_tQP_3.ply,55.29057762
biscuits/biscuits_gQP_2_tQP_1.ply,68.13405141
biscuits/biscuits_gQP_2_tQP_2.ply,65.29075052
biscuits/biscuits_gQP_2_tQP_3.ply,53.1133493
biscuits/biscuits_gQP_3_tQP_1.ply,67.14806687
biscuits/biscuits_gQP_3_tQP_2.ply,54.19129873
biscuits/biscuits_gQP_3_tQP_3.ply,45.67685542
biscuits/biscuits_gsigma_0_tsigma_16.ply,70.89991405
biscuits/biscuits_gsigma_0_tsigma_32.ply,40.47262999
biscuits/biscuits_gsigma_0_tsigma_8.ply,82.28266671
biscuits/biscuits_gsigma_2_tsigma_16.ply,55.54540274
biscuits/biscuits_gsigma_2_tsigma_32.ply,37.85852516
biscuits/biscuits_gsigma_2_tsigma_8.ply,60.93076647
biscuits/biscuits_gsigma_4_tsigma_16.ply,43.1335575
biscuits/biscuits_gsigma_4_tsigma_32.ply,25.37935374
biscuits/biscuits_gsigma_4_tsigma_8.ply,46.58815205
biscuits/biscuits_level_7.ply,6.910472714
biscuits/biscuits_level_8.ply,26.07829319
biscuits/biscuits_level_9.ply,78.90662046
biscuits/biscuits_pqs_1_qs_16_rounded.ply,85.08186966
biscuits/biscuits_pqs_1_qs_32_rounded.ply,74.44788099
biscuits/biscuits_pqs_1_qs_48_rounded.ply,40.20381716
biscuits/biscuits_pqs_1_qs_64_rounded.ply,24.03115802
biscuits/biscuits_tsl_4_tqs_128.ply,20.56426096
biscuits/biscuits_tsl_4_tqs_256.ply,17.38710508
biscuits/biscuits_tsl_4_tqs_512.ply,11.29893963
biscuits/biscuits_tsl_4_tqs_64.ply,18.04515443
biscuits/biscuits_tsl_6_tqs_128.ply,68.95568291
biscuits/biscuits_tsl_6_tqs_256.ply,46.84884777
biscuits/biscuits_tsl_6_tqs_512.ply,27.49479604
biscuits/biscuits_tsl_6_tqs_64.ply,83.00914582
biscuits/biscuits_tsl_8_tqs_128.ply,71.1781634
biscuits/biscuits_tsl_8_tqs_256.ply,50.5576824
biscuits/biscuits_tsl_8_tqs_512.ply,24.26462774
biscuits/biscuits_tsl_8_tqs_64.ply,81.60694704
cake/cake_gQP_1_tQP_1.ply,80.20526502
cake/cake_gQP_1_tQP_2.ply,71.92097573
cake/cake_gQP_1_tQP_3.ply,53.38313209
cake/cake_gQP_2_tQP_1.ply,55.79723355
cake/cake_gQP_2_tQP_2.ply,51.11284661
cake/cake_gQP_2_tQP_3.ply,49.40907712
cake/cake_gQP_3_tQP_1.ply,27.03674282
cake/cake_gQP_3_tQP_2.ply,25.93804334
cake/cake_gQP_3_tQP_3.ply,25.63802684
cake/cake_gsigma_0_tsigma_16.ply,68.48543238
cake/cake_gsigma_0_tsigma_32.ply,44.28105151
cake/cake_gsigma_0_tsigma_8.ply,82.3590312
cake/cake_gsigma_2_tsigma_16.ply,58.68613346
cake/cake_gsigma_2_tsigma_32.ply,40.58216881
cake/cake_gsigma_2_tsigma_8.ply,67.14183949
cake/cake_gsigma_4_tsigma_16.ply,45.00850006
cake/cake_gsigma_4_tsigma_32.ply,33.58645616
cake/cake_gsigma_4_tsigma_8.ply,50.02089902
cake/cake_level_7.ply,7.770366309
cake/cake_level_8.ply,17.08593154
cake/cake_level_9.ply,64.34512167
cake/cake_pqs_1_qs_16_rounded.ply,90.78201527
cake/cake_pqs_1_qs_32_rounded.ply,62.31185039
cake/cake_pqs_1_qs_48_rounded.ply,34.56216851
cake/cake_pqs_1_qs_64_rounded.ply,24.85902515
cake/cake_tsl_4_tqs_128.ply,71.41920062
cake/cake_tsl_4_tqs_256.ply,53.06015189
cake/cake_tsl_4_tqs_512.ply,21.54060176
cake/cake_tsl_4_tqs_64.ply,83.76018893
cake/cake_tsl_6_tqs_128.ply,79.74237911
cake/cake_tsl_6_tqs_256.ply,51.50226832
cake/cake_tsl_6_tqs_512.ply,27.39548212
cake/cake_tsl_6_tqs_64.ply,82.75849407
cake/cake_tsl_8_tqs_128.ply,83.19207028
cake/cake_tsl_8_tqs_256.ply,62.14575182
cake/cake_tsl_8_tqs_512.ply,32.96552511
cake/cake_tsl_8_tqs_64.ply,90.65408252
flowerpot/flowerpot_gQP_1_tQP_1.ply,77.9924891
flowerpot/flowerpot_gQP_1_tQP_2.ply,70.82967664
flowerpot/flowerpot_gQP_1_tQP_3.ply,56.33702042
flowerpot/flowerpot_gQP_2_tQP_1.ply,61.47860246
flowerpot/flowerpot_gQP_2_tQP_2.ply,54.35333863
flowerpot/flowerpot_gQP_2_tQP_3.ply,37.97715453
flowerpot/flowerpot_gQP_3_tQP_1.ply,30.83918671
flowerpot/flowerpot_gQP_3_tQP_2.ply,28.31674627
flowerpot/flowerpot_gQP_3_tQP_3.ply,33.17403326
flowerpot/flowerpot_gsigma_0_tsigma_16.ply,62.72356697
flowerpot/flowerpot_gsigma_0_tsigma_32.ply,41.92492394
flowerpot/flowerpot_gsigma_0_tsigma_8.ply,84.32262699
flowerpot/flowerpot_gsigma_2_tsigma_16.ply,45.68188406
flowerpot/flowerpot_gsigma_2_tsigma_32.ply,32.11130646
flowerpot/flowerpot_gsigma_2_tsigma_8.ply,54.12593121
flowerpot/flowerpot_gsigma_4_tsigma_16.ply,41.92953214
flowerpot/flowerpot_gsigma_4_tsigma_32.ply,30.13147384
flowerpot/flowerpot_gsigma_4_tsigma_8.ply,43.83704173
flowerpot/flowerpot_level_7.ply,11.73484953
flowerpot/flowerpot_level_8.ply,17.74699624
flowerpot/flowerpot_level_9.ply,52.62549563
flowerpot/flowerpot_pqs_1_qs_16_rounded.ply,91.33270127
flowerpot/flowerpot_pqs_1_qs_32_rounded.ply,74.40304247
flowerpot/flowerpot_pqs_1_qs_48_rounded.ply,51.57107457
flowerpot/flowerpot_pqs_1_qs_64_rounded.ply,27.74273204
flowerpot/flowerpot_tsl_4_tqs_128.ply,4.548071475
flowerpot/flowerpot_tsl_4_tqs_256.ply,9.016393772
flowerpot/flowerpot_tsl_4_tqs_512.ply,9.018618048
flowerpot/flowerpot_tsl_4_tqs_64.ply,8.191728357
flowerpot/flowerpot_tsl_6_tqs_128.ply,61.56948953
flowerpot/flowerpot_tsl_6_tqs_256.ply,38.44130143
flowerpot/flowerpot_tsl_6_tqs_512.ply,24.99414861
flowerpot/flowerpot_tsl_6_tqs_64.ply,72.41894136
flowerpot/flowerpot_tsl_8_tqs_128.ply,76.26218224
flowerpot/flowerpot_tsl_8_tqs_256.ply,50.3957702
flowerpot/flowerpot_tsl_8_tqs_512.ply,31.2096695
flowerpot/flowerpot_tsl_8_tqs_64.ply,91.69369146
litchi/litchi_gQP_1_tQP_1.ply,83.82459716
litchi/litchi_gQP_1_tQP_2.ply,73.7164483
litchi/litchi_gQP_1_tQP_3.ply,59.29219253
litchi/litchi_gQP_2_tQP_1.ply,62.08415891
litchi/litchi_gQP_2_tQP_2.ply,49.46809496
litchi/litchi_gQP_2_tQP_3.ply,40.8373808
litchi/litchi_gQP_3_tQP_1.ply,38.8157313
litchi/litchi_gQP_3_tQP_2.ply,41.62178436
litchi/litchi_gQP_3_tQP_3.ply,29.95124476
litchi/litchi_gsigma_0_tsigma_16.ply,78.99324726
litchi/litchi_gsigma_0_tsigma_32.ply,40.75832148
litchi/litchi_gsigma_0_tsigma_8.ply,92.5519659
litchi/litchi_gsigma_2_tsigma_16.ply,55.46141956
litchi/litchi_gsigma_2_tsigma_32.ply,39.75588339
litchi/litchi_gsigma_2_tsigma_8.ply,66.69196192
litchi/litchi_gsigma_4_tsigma_16.ply,43.39649489
litchi/litchi_gsigma_4_tsigma_32.ply,32.56601573
litchi/litchi_gsigma_4_tsigma_8.ply,39.07952026
litchi/litchi_level_7.ply,2.482748258
litchi/litchi_level_8.ply,23.51904767
litchi/litchi_level_9.ply,88.25654022
litchi/litchi_pqs_1_qs_16_rounded.ply,90.59614947
litchi/litchi_pqs_1_qs_32_rounded.ply,72.26469753
litchi/litchi_pqs_1_qs_48_rounded.ply,43.15755648
litchi/litchi_pqs_1_qs_64_rounded.ply,32.09673457
litchi/litchi_tsl_4_tqs_128.ply,33.92753037
litchi/litchi_tsl_4_tqs_256.ply,24.48177139
litchi/litchi_tsl_4_tqs_512.ply,14.16383462
litchi/litchi_tsl_4_tqs_64.ply,41.44995622
litchi/litchi_tsl_6_tqs_128.ply,66.52326242
litchi/litchi_tsl_6_tqs_256.ply,38.63096165
litchi/litchi_tsl_6_tqs_512.ply,21.54700544
litchi/litchi_tsl_6_tqs_64.ply,76.61593988
litchi/litchi_tsl_8_tqs_128.ply,72.29047685
litchi/litchi_tsl_8_tqs_256.ply,52.24182148
litchi/litchi_tsl_8_tqs_512.ply,25.86577269
litchi/litchi_tsl_8_tqs_64.ply,89.13485285
pen_container/pen_container_gQP_1_tQP_1.ply,73.52634804
pen_container/pen_container_gQP_1_tQP_2.ply,70.28884535
pen_container/pen_container_gQP_1_tQP_3.ply,46.53720777
pen_container/pen_container_gQP_2_tQP_1.ply,53.34469001
pen_container/pen_container_gQP_2_tQP_2.ply,44.33274307
pen_container/pen_container_gQP_2_tQP_3.ply,48.20411042
pen_container/pen_container_gQP_3_tQP_1.ply,33.30402412
pen_container/pen_container_gQP_3_tQP_2.ply,41.84397306
pen_container/pen_container_gQP_3_tQP_3.ply,31.29669104
pen_container/pen_container_gsigma_0_tsigma_16.ply,71.56783481
pen_container/pen_container_gsigma_0_tsigma_32.ply,46.96382835
pen_container/pen_container_gsigma_0_tsigma_8.ply,89.21398884
pen_container/pen_container_gsigma_2_tsigma_16.ply,42.52148539
pen_container/pen_container_gsigma_2_tsigma_32.ply,31.71810296
pen_container/pen_container_gsigma_2_tsigma_8.ply,49.60595949
pen_container/pen_container_gsigma_4_tsigma_16.ply,27.73032223
pen_container/pen_container_gsigma_4_tsigma_32.ply,26.76427729
pen_container/pen_container_gsigma_4_tsigma_8.ply,32.68372466
pen_container/pen_container_level_7.ply,2.804935525
pen_container/pen_container_level_8.ply,21.11616176
pen_container/pen_container_level_9.ply,69.83589159
pen_container/pen_container_pqs_1_qs_16_rounded.ply,89.99880847
pen_container/pen_container_pqs_1_qs_32_rounded.ply,76.86578198
pen_container/pen_container_pqs_1_qs_48_rounded.ply,65.20220124
pen_container/pen_container_pqs_1_qs_64_rounded.ply,54.48224583
pen_container/pen_container_tsl_4_tqs_128.ply,16.44390869
pen_container/pen_container_tsl_4_tqs_256.ply,15.93659647
pen_container/pen_container_tsl_4_tqs_512.ply,12.59679012
pen_container/pen_container_tsl_4_tqs_64.ply,16.4123228
pen_container/pen_container_tsl_6_tqs_128.ply,66.92772188
pen_container/pen_container_tsl_6_tqs_256.ply,41.38784241
pen_container/pen_container_tsl_6_tqs_512.ply,25.2678055
pen_container/pen_container_tsl_6_tqs_64.ply,81.92204441
pen_container/pen_container_tsl_8_tqs_128.ply,77.20825479
pen_container/pen_container_tsl_8_tqs_256.ply,56.30186956
pen_container/pen_container_tsl_8_tqs_512.ply,33.14918481
pen_container/pen_container_tsl_8_tqs_64.ply,85.34021252
ping-pong_bat/ping-pong_bat_gQP_1_tQP_1.ply,73.32501116
ping-pong_bat/ping-pong_bat_gQP_1_tQP_2.ply,63.85195787
ping-pong_bat/ping-pong_bat_gQP_1_tQP_3.ply,53.26474741
ping-pong_bat/ping-pong_bat_gQP_2_tQP_1.ply,61.7305609
ping-pong_bat/ping-pong_bat_gQP_2_tQP_2.ply,57.05151055
ping-pong_bat/ping-pong_bat_gQP_2_tQP_3.ply,42.26146311
ping-pong_bat/ping-pong_bat_gQP_3_tQP_1.ply,35.55000273
ping-pong_bat/ping-pong_bat_gQP_3_tQP_2.ply,34.66209677
ping-pong_bat/ping-pong_bat_gQP_3_tQP_3.ply,36.75484397
ping-pong_bat/ping-pong_bat_gsigma_0_tsigma_16.ply,59.9268872
ping-pong_bat/ping-pong_bat_gsigma_0_tsigma_32.ply,45.26451967
ping-pong_bat/ping-pong_bat_gsigma_0_tsigma_8.ply,85.76939372
ping-pong_bat/ping-pong_bat_gsigma_2_tsigma_16.ply,43.72573164
ping-pong_bat/ping-pong_bat_gsigma_2_tsigma_32.ply,36.8020878
ping-pong_bat/ping-pong_bat_gsigma_2_tsigma_8.ply,53.59356464
ping-pong_bat/ping-pong_bat_gsigma_4_tsigma_16.ply,31.37290037
ping-pong_bat/ping-pong_bat_gsigma_4_tsigma_32.ply,28.12785458
ping-pong_bat/ping-pong_bat_gsigma_4_tsigma_8.ply,36.83180396
ping-pong_bat/ping-pong_bat_level_7.ply,10.66904823
ping-pong_bat/ping-pong_bat_level_8.ply,26.11003906
ping-pong_bat/ping-pong_bat_level_9.ply,85.71748306
ping-pong_bat/ping-pong_bat_pqs_1_qs_16_rounded.ply,91.84153463
ping-pong_bat/ping-pong_bat_pqs_1_qs_32_rounded.ply,57.33546331
ping-pong_bat/ping-pong_bat_pqs_1_qs_48_rounded.ply,41.32431727
ping-pong_bat/ping-pong_bat_pqs_1_qs_64_rounded.ply,28.34999248
ping-pong_bat/ping-pong_bat_tsl_4_tqs_128.ply,5.608914607
ping-pong_bat/ping-pong_bat_tsl_4_tqs_256.ply,4.172555657
ping-pong_bat/ping-pong_bat_tsl_4_tqs_512.ply,5.085960367
ping-pong_bat/ping-pong_bat_tsl_4_tqs_64.ply,5.51761495
ping-pong_bat/ping-pong_bat_tsl_6_tqs_128.ply,50.0484513
ping-pong_bat/ping-pong_bat_tsl_6_tqs_256.ply,33.49455035
ping-pong_bat/ping-pong_bat_tsl_6_tqs_512.ply,26.98407872
ping-pong_bat/ping-pong_bat_tsl_6_tqs_64.ply,70.2438173
ping-pong_bat/ping-pong_bat_tsl_8_tqs_128.ply,52.63107514
ping-pong_bat/ping-pong_bat_tsl_8_tqs_256.ply,38.25323224
ping-pong_bat/ping-pong_bat_tsl_8_tqs_512.ply,30.36277636
ping-pong_bat/ping-pong_bat_tsl_8_tqs_64.ply,77.24077289
puer_tea/puer_tea_gQP_1_tQP_1.ply,77.91470095
puer_tea/puer_tea_gQP_1_tQP_2.ply,75.4444591
puer_tea/puer_tea_gQP_1_tQP_3.ply,51.29887452
puer_tea/puer_tea_gQP_2_tQP_1.ply,62.50545414
puer_tea/puer_tea_gQP_2_tQP_2.ply,63.42565477
puer_tea/puer_tea_gQP_2_tQP_3.ply,48.99328461
puer_tea/puer_tea_gQP_3_tQP_1.ply,49.25330318
puer_tea/puer_tea_gQP_3_tQP_2.ply,42.08416878
puer_tea/puer_tea_gQP_3_tQP_3.ply,37.31071354
puer_tea/puer_tea_gsigma_0_tsigma_16.ply,48.63259403
puer_tea/puer_tea_gsigma_0_tsigma_32.ply,34.7408577
puer_tea/puer_tea_gsigma_0_tsigma_8.ply,79.47669335
puer_tea/puer_tea_gsigma_2_tsigma_16.ply,32.5523098
puer_tea/puer_tea_gsigma_2_tsigma_32.ply,27.4135991
puer_tea/puer_tea_gsigma_2_tsigma_8.ply,43.47026556
puer_tea/puer_tea_gsigma_4_tsigma_16.ply,22.98694951
puer_tea/puer_tea_gsigma_4_tsigma_32.ply,17.4081868
puer_tea/puer_tea_gsigma_4_tsigma_8.ply,24.00198769
puer_tea/puer_tea_level_7.ply,3.153462529
puer_tea/puer_tea_level_8.ply,16.26033493
puer_tea/puer_tea_level_9.ply,77.84326641
puer_tea/puer_tea_pqs_1_qs_16_rounded.ply,88.77922488
puer_tea/puer_tea_pqs_1_qs_32_rounded.ply,57.83074034
puer_tea/puer_tea_pqs_1_qs_48_rounded.ply,53.83101443
puer_tea/puer_tea_pqs_1_qs_64_rounded.ply,48.01354497
puer_tea/puer_tea_tsl_4_tqs_128.ply,26.81991353
puer_tea/puer_tea_tsl_4_tqs_256.ply,12.19981534
puer_tea/puer_tea_tsl_4_tqs_512.ply,5.842224721
puer_tea/puer_tea_tsl_4_tqs_64.ply,22.63056663
puer_tea/puer_tea_tsl_6_tqs_128.ply,62.98621215
puer_tea/puer_tea_tsl_6_tqs_256.ply,28.55586178
puer_tea/puer_tea_tsl_6_tqs_512.ply,16.59954847
puer_tea/puer_tea_tsl_6_tqs_64.ply,86.88044877
puer_tea/puer_tea_tsl_8_tqs_128.ply,61.79745668
puer_tea/puer_tea_tsl_8_tqs_256.ply,36.11364107
puer_tea/puer_tea_tsl_8_tqs_512.ply,21.54590932
puer_tea/puer_tea_tsl_8_tqs_64.ply,79.84533052
ship/ship_gQP_1_tQP_1.ply,86.83243163
ship/ship_gQP_1_tQP_2.ply,79.66953395
ship/ship_gQP_1_tQP_3.ply,64.65363881
ship/ship_gQP_2_tQP_1.ply,52.75587535
ship/ship_gQP_2_tQP_2.ply,53.07130936
